,path,label,cnn_vectors,pca_vectors,features_array
54,file:/media/LHadjemi/Data/deployer-un-modele-dans-le-cloud/data/test/Avocado/r_46_100.jpg,Avocado,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.25929868, 0.        , 0.13086136, ..., 0.        , 0.00540296,
       0.03372863])}","{'type': 1, 'size': None, 'indices': None, 'values': array([-14.04534172,  -6.32501142,  -6.92832943,  -6.89992154,
         0.47458316,  -2.13835726,   4.51624504,  -2.57345988,
        -1.39002406,  -3.19812844,   4.15941719,   1.56449207,
         2.26197986,  -4.14703429,  -5.37885102,   3.17457071,
         4.18512181,   3.77445755,  -2.57331955,  -1.50173093])}","[-14.0453415   -6.3250113   -6.9283295   -6.8999214    0.47458315
  -2.1383572    4.516245    -2.5734599   -1.3900241   -3.1981285
   4.159417     1.5644921    2.2619798   -4.147034    -5.378851
   3.1745708    4.185122     3.7744575   -2.5733194   -1.5017309 ]"
55,file:/media/LHadjemi/Data/deployer-un-modele-dans-le-cloud/data/test/Avocado/r_80_100.jpg,Avocado,"{'type': 1, 'size': None, 'indices': None, 'values': array([1.50026846, 0.        , 0.04413713, ..., 0.        , 0.06941747,
       0.        ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([-16.89830359,   1.97718213, -10.40246022,  -2.69803342,
        -0.61733516,   3.79406879,   3.99560197,  -3.22785646,
        -2.0291282 ,  -3.94029516,   5.50830637,   0.7128515 ,
         5.10188747,  -2.96798352,  -1.66877969,   3.19763886,
         2.04408304,   1.88054502,  -2.28294501,  -1.55468382])}","[-16.898304     1.9771821  -10.40246     -2.6980333   -0.61733514
   3.7940688    3.995602    -3.2278564   -2.0291283   -3.9402952
   5.5083065    0.7128515    5.1018877   -2.9679835   -1.6687797
   3.1976388    2.044083     1.880545    -2.282945    -1.5546838 ]"
56,file:/media/LHadjemi/Data/deployer-un-modele-dans-le-cloud/data/test/Avocado/r_79_100.jpg,Avocado,"{'type': 1, 'size': None, 'indices': None, 'values': array([1.20943928e+00, 0.00000000e+00, 7.49064260e-04, ...,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00])}","{'type': 1, 'size': None, 'indices': None, 'values': array([-15.41230768,   4.09350763,  -9.33207013,  -2.11264281,
         0.77729154,   0.60397549,   3.41308057,  -1.80816879,
        -3.00621187,  -3.27844198,   5.01602594,  -0.11138519,
         4.36614967,  -3.77407179,  -2.05804583,   2.21306725,
         0.91079291,   0.45001795,  -1.63951355,  -0.64156124])}","[-15.412308     4.093508    -9.33207     -2.1126428    0.77729154
   0.6039755    3.4130805   -1.8081688   -3.0062118   -3.278442
   5.016026    -0.11138519   4.36615     -3.7740717   -2.0580459
   2.2130673    0.9107929    0.45001796  -1.6395135   -0.6415612 ]"
57,file:/media/LHadjemi/Data/deployer-un-modele-dans-le-cloud/data/test/Avocado/95_100.jpg,Avocado,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.95458019, 0.        , 0.        , ..., 0.        , 0.17858641,
       0.        ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([ -2.6524128 ,  -1.71848411, -14.52285168,  -4.82146975,
        -0.81515646,   0.81396977,   1.50897298,  -1.34327845,
        -2.68082652,  -7.48225569,   4.68914734,   1.6928443 ,
         3.59180739,  -5.09980676,  -5.02029678,   2.50825321,
         1.42690735,   0.77167485,  -2.38245257,  -0.55531953])}","[ -2.652413    -1.7184842  -14.522852    -4.82147     -0.81515646
   0.8139698    1.508973    -1.3432784   -2.6808264   -7.4822555
   4.6891475    1.6928443    3.5918074   -5.099807    -5.0202966
   2.508253     1.4269073    0.7716749   -2.3824525   -0.55531955]"
58,file:/media/LHadjemi/Data/deployer-un-modele-dans-le-cloud/data/test/Avocado/87_100.jpg,Avocado,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.434241  , 0.        , 0.00078407, ..., 0.        , 0.32374778,
       0.        ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([ -1.64494354,  -2.27691449, -14.85586321,  -3.72583817,
        -1.16155838,   1.71715232,   4.3416496 ,  -2.42202539,
        -0.61020367,  -3.67635243,   3.19396817,   1.83079717,
         4.52528905,  -3.35012616,  -4.02379162,   3.84482676,
         3.31607428,   1.7294287 ,  -1.56288262,  -0.50084785])}","[ -1.6449436  -2.2769146 -14.855864   -3.7258382  -1.1615584   1.7171524
   4.3416495  -2.4220254  -0.6102037  -3.6763525   3.193968    1.8307972
   4.525289   -3.3501263  -4.023792    3.8448267   3.3160744   1.7294286
  -1.5628827  -0.5008479]"
59,file:/media/LHadjemi/Data/deployer-un-modele-dans-le-cloud/data/test/Avocado/88_100.jpg,Avocado,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.63034385, 0.        , 0.        , ..., 0.        , 0.44826111,
       0.        ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([ -2.10917584,  -2.47739176, -17.62936353,  -4.3455656 ,
        -0.29789228,   3.13105708,   4.20825687,  -2.89500482,
        -0.43488278,  -1.20359568,   3.38506078,   2.13241413,
         4.38362412,  -2.69738671,  -4.18944559,   4.03827288,
         3.66030157,   1.55471919,  -1.61292271,   0.78397911])}","[ -2.109176    -2.4773917  -17.629364    -4.345566    -0.29789227
   3.131057     4.2082567   -2.8950047   -0.4348828   -1.2035956
   3.3850608    2.132414     4.383624    -2.6973867   -4.1894455
   4.038273     3.6603017    1.5547192   -1.6129227    0.7839791 ]"
60,file:/media/LHadjemi/Data/deployer-un-modele-dans-le-cloud/data/test/Avocado/84_100.jpg,Avocado,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.74227506, 0.        , 0.0372368 , ..., 0.        , 0.26907212,
       0.        ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([ -2.13313144,  -4.19778431, -13.242171  ,  -3.38404054,
         1.16310225,   2.01081541,   4.04820997,  -3.589812  ,
        -1.07646477,  -0.90372667,   1.8879148 ,   0.32966122,
         4.59419135,  -4.80753278,  -4.25842456,   3.00813888,
         0.93315686,   1.39822853,  -2.921848  ,  -1.70621758])}","[ -2.1331315   -4.1977844  -13.242171    -3.3840406    1.1631023
   2.0108154    4.04821     -3.589812    -1.0764648   -0.9037267
   1.8879148    0.32966122   4.5941916   -4.807533    -4.2584248
   3.008139     0.93315685   1.3982285   -2.921848    -1.7062175 ]"
61,file:/media/LHadjemi/Data/deployer-un-modele-dans-le-cloud/data/test/Avocado/r_64_100.jpg,Avocado,"{'type': 1, 'size': None, 'indices': None, 'values': array([8.65530610e-01, 6.57950295e-04, 1.07379407e-01, ...,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00])}","{'type': 1, 'size': None, 'indices': None, 'values': array([-18.00552021,   1.43951455, -10.55073482,  -4.56166863,
         5.12383035,   2.00077099,   2.25217149,  -4.99751487,
        -3.30205337,  -2.75856549,   4.33967646,   2.01966419,
         3.48835546,  -4.30765803,  -4.29228683,   2.85018409,
         1.6606653 ,   1.15544032,  -3.08882719,  -1.68243358])}","[-18.00552     1.4395145 -10.5507345  -4.5616684   5.1238303   2.000771
   2.2521715  -4.9975147  -3.3020535  -2.7585654   4.3396764   2.0196643
   3.4883554  -4.307658   -4.292287    2.8501842   1.6606653   1.1554403
  -3.0888271  -1.6824336]"
62,file:/media/LHadjemi/Data/deployer-un-modele-dans-le-cloud/data/test/Avocado/r_7_100.jpg,Avocado,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.2508463 , 0.00793381, 0.10668557, ..., 0.        , 0.00288542,
       0.13046709])}","{'type': 1, 'size': None, 'indices': None, 'values': array([-16.90128438, -11.88538761, -11.15514994,   3.35223701,
         2.86384978,   1.13755664,   2.17787027,  -2.20803817,
         0.21115642,  -4.14918975,   4.89386238,   0.39054812,
         3.58786543,  -3.55853135,  -3.67055603,   3.80301561,
         1.94493157,   3.15130909,  -1.5524347 ,  -0.71396   ])}","[-16.901285   -11.885387   -11.15515      3.352237     2.8638499
   1.1375567    2.1778703   -2.208038     0.21115643  -4.14919
   4.8938622    0.3905481    3.5878654   -3.5585313   -3.670556
   3.8030157    1.9449315    3.151309    -1.5524347   -0.71396   ]"
63,file:/media/LHadjemi/Data/deployer-un-modele-dans-le-cloud/data/test/Avocado/r_69_100.jpg,Avocado,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.65328324, 0.01165524, 0.40583429, ..., 0.        , 0.        ,
       0.        ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([-17.9416446 ,   1.8388451 , -11.16933005,  -1.70116742,
         4.41376582,   0.94076849,   2.52685605,  -3.87506751,
        -3.43855779,  -1.58033753,   5.32800601,   1.7013768 ,
         5.05827886,  -3.98929982,  -3.47802301,   1.94216875,
         2.53229262,   1.53303105,  -3.07828438,  -1.65927111])}","[-17.941645    1.8388451 -11.16933    -1.7011675   4.413766    0.9407685
   2.526856   -3.8750675  -3.4385579  -1.5803375   5.328006    1.7013768
   5.058279   -3.9892998  -3.478023    1.9421687   2.5322926   1.5330311
  -3.0782843  -1.6592711]"
64,file:/media/LHadjemi/Data/deployer-un-modele-dans-le-cloud/data/test/Avocado/r_323_100.jpg,Avocado,"{'type': 1, 'size': None, 'indices': None, 'values': array([5.36080539e-01, 3.08892280e-02, 4.15307994e-04, ...,
       0.00000000e+00, 5.21257706e-03, 4.83344570e-02])}","{'type': 1, 'size': None, 'indices': None, 'values': array([-14.57607946, -11.579844  ,  -9.56851836,   1.38041161,
        -1.00796406,   3.81541909,   2.57737445,  -5.84978282,
        -5.29367421,  -3.83224783,   1.24551133,   0.65048507,
         2.82968948,  -6.12948266,  -5.078952  ,   1.87582882,
         2.48858759,   1.15538892,  -1.47378821,  -0.84362249])}","[-14.576079  -11.579844   -9.568519    1.3804116  -1.007964    3.8154192
   2.5773745  -5.849783   -5.293674   -3.8322477   1.2455113   0.6504851
   2.8296895  -6.1294827  -5.078952    1.8758289   2.4885876   1.155389
  -1.4737883  -0.8436225]"
65,file:/media/LHadjemi/Data/deployer-un-modele-dans-le-cloud/data/test/Avocado/r_98_100.jpg,Avocado,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.75045836, 0.        , 0.        , ..., 0.        , 0.        ,
       0.        ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([-12.28900816,   2.5495949 ,  -7.37202613,  -1.44928764,
        -1.12541705,  -0.65738987,   5.56615116,  -3.8669745 ,
        -2.09995349,  -2.03196909,   2.82456029,   1.34144178,
         2.8514289 ,  -3.0504343 ,  -3.12321461,   1.13394698,
         2.45559729,   1.92489168,  -2.31777789,   0.90329972])}","[-12.289008    2.5495949  -7.372026   -1.4492877  -1.1254171  -0.6573899
   5.566151   -3.8669746  -2.0999534  -2.031969    2.8245604   1.3414418
   2.851429   -3.0504344  -3.1232147   1.133947    2.4555974   1.9248917
  -2.3177779   0.9032997]"
66,file:/media/LHadjemi/Data/deployer-un-modele-dans-le-cloud/data/test/Avocado/r_96_100.jpg,Avocado,"{'type': 1, 'size': None, 'indices': None, 'values': array([1.51537728, 0.        , 0.02226127, ..., 0.        , 0.        ,
       0.        ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([-13.96051121,   2.59127389,  -9.71118345,  -2.31001942,
        -0.42714319,   4.02677196,   5.36896058,  -3.97399856,
        -0.66687444,  -2.49190902,   3.33796429,   2.34620801,
         3.61858186,  -3.68114078,  -1.71183385,   1.66790758,
         1.9203667 ,   1.34901776,  -1.05726049,  -1.02615953])}","[-13.960511     2.5912738   -9.711184    -2.3100195   -0.4271432
   4.026772     5.3689604   -3.9739985   -0.66687447  -2.491909
   3.3379643    2.346208     3.6185818   -3.681141    -1.7118338
   1.6679076    1.9203666    1.3490177   -1.0572605   -1.0261595 ]"
67,file:/media/LHadjemi/Data/deployer-un-modele-dans-le-cloud/data/test/Avocado/85_100.jpg,Avocado,"{'type': 1, 'size': None, 'indices': None, 'values': array([1.34919071, 0.        , 0.09646805, ..., 0.        , 0.19259644,
       0.        ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([ -2.0581207 ,  -3.2155954 , -13.08342169,  -3.68011029,
         0.8634392 ,   0.18018659,   5.67400924,  -4.51516932,
        -2.19756342,  -2.73645182,   4.28992611,  -0.62587217,
         3.94233413,  -4.28078426,  -4.32398127,   1.9424382 ,
         0.94467765,   1.89001058,  -2.90282298,  -1.12510248])}","[ -2.0581207   -3.2155955  -13.083422    -3.6801102    0.8634392
   0.18018658   5.6740093   -4.515169    -2.1975634   -2.7364519
   4.289926    -0.6258722    3.9423342   -4.280784    -4.3239813
   1.9424382    0.94467765   1.8900106   -2.902823    -1.1251025 ]"
68,file:/media/LHadjemi/Data/deployer-un-modele-dans-le-cloud/data/test/Avocado/59_100.jpg,Avocado,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.27027079, 0.        , 0.15925542, ..., 0.        , 0.13281643,
       0.04681848])}","{'type': 1, 'size': None, 'indices': None, 'values': array([-1.45472889, -3.27869889, -4.44455929, -3.35733533,  1.83450324,
        0.67135154,  2.40771345, -4.21262187, -2.83336538, -4.89508341,
        5.67339831,  1.53469549,  2.89609879, -4.79346992, -4.70949433,
        3.70892562,  2.03949375,  1.40914325, -2.75502536, -1.47364339])}","[-1.4547288  -3.278699   -4.444559   -3.3573353   1.8345033   0.67135155
  2.4077134  -4.2126217  -2.8333654  -4.8950834   5.6733985   1.5346955
  2.8960989  -4.79347    -4.709494    3.7089257   2.0394938   1.4091432
 -2.7550254  -1.4736434 ]"
69,file:/media/LHadjemi/Data/deployer-un-modele-dans-le-cloud/data/test/Avocado/r_8_100.jpg,Avocado,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.05614594, 0.        , 0.15189329, ..., 0.        , 0.08499655,
       0.24262767])}","{'type': 1, 'size': None, 'indices': None, 'values': array([-15.59504678, -11.71746999, -10.41704006,   1.95197277,
         3.23190294,   2.01805373,   2.86490413,  -3.09413158,
         0.80411884,  -3.77380747,   3.98751847,   0.78440587,
         3.16541573,  -2.39822929,  -3.61644795,   0.30983791,
         1.58582213,   2.70892373,  -1.75776414,  -0.88562727])}","[-15.595047   -11.71747    -10.41704      1.9519727    3.2319028
   2.0180538    2.8649042   -3.0941315    0.8041188   -3.7738075
   3.9875185    0.7844059    3.1654158   -2.3982294   -3.616448
   0.3098379    1.5858221    2.7089238   -1.7577641   -0.88562727]"
70,file:/media/LHadjemi/Data/deployer-un-modele-dans-le-cloud/data/test/Avocado/r_50_100.jpg,Avocado,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.99171239, 0.00881773, 0.00977078, ..., 0.        , 0.01911026,
       0.        ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([-16.76957031,  -6.13516815, -10.93626978,  -9.46320867,
         0.26507544,  -0.63602481,   5.53278394,  -4.29961573,
        -1.80436155,  -4.1365415 ,   1.96247489,   1.76339888,
         5.12975341,  -6.41259501,  -2.9688298 ,   2.76861708,
         2.21829088,   2.08477111,  -2.45958534,  -0.01689741])}","[-16.76957     -6.135168   -10.93627     -9.463208     0.26507545
  -0.63602483   5.532784    -4.299616    -1.8043616   -4.1365414
   1.962475     1.7633989    5.1297536   -6.412595    -2.9688299
   2.7686172    2.2182908    2.0847712   -2.4595854   -0.01689741]"
71,file:/media/LHadjemi/Data/deployer-un-modele-dans-le-cloud/data/test/Avocado/r_65_100.jpg,Avocado,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.2909916, 0.       , 0.0283042, ..., 0.       , 0.       ,
       0.       ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([-15.45685316,   1.26002754, -11.07398385,  -3.32089552,
         2.83903087,  -0.08180185,   2.89197321,  -5.42414364,
        -1.10676534,  -2.57265556,   3.62995394,   2.93567747,
         2.77379819,  -5.98596411,  -4.51791729,   3.9407255 ,
         2.09575409,   0.51038906,  -1.71455272,   0.54985549])}","[-15.456853     1.2600275  -11.073984    -3.3208954    2.839031
  -0.08180185   2.8919733   -5.424144    -1.1067654   -2.5726557
   3.6299539    2.9356775    2.7737982   -5.9859643   -4.517917
   3.9407256    2.0957541    0.51038903  -1.7145528    0.5498555 ]"
72,file:/media/LHadjemi/Data/deployer-un-modele-dans-le-cloud/data/test/Avocado/r_74_100.jpg,Avocado,"{'type': 1, 'size': None, 'indices': None, 'values': array([1.14810133, 0.11764283, 0.45586044, ..., 0.        , 0.        ,
       0.        ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([-16.43478658,   1.58627573, -11.4222768 ,  -4.66927122,
         3.79989612,   5.00423979,   2.42809186,  -2.85784747,
        -1.93166862,  -3.01272037,   5.99276584,   1.47893677,
         3.48159489,  -5.15223221,  -4.69070972,   3.74400672,
         1.54790953,   3.27756988,  -2.61392365,  -0.19576279])}","[-16.434786     1.5862757  -11.4222765   -4.669271     3.799896
   5.0042396    2.4280918   -2.8578475   -1.9316686   -3.0127203
   5.992766     1.4789368    3.4815948   -5.152232    -4.6907096
   3.7440066    1.5479095    3.2775698   -2.6139235   -0.19576278]"
73,file:/media/LHadjemi/Data/deployer-un-modele-dans-le-cloud/data/test/Avocado/r_94_100.jpg,Avocado,"{'type': 1, 'size': None, 'indices': None, 'values': array([1.49447918, 0.00635452, 0.18873379, ..., 0.        , 0.        ,
       0.        ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([-13.57889943,   2.42746719,  -8.51616236,  -1.55312461,
        -2.70370991,   4.65343832,   6.28279238,  -5.01597599,
         0.05857858,  -2.76295346,   3.38269602,   1.4760323 ,
         1.99324253,  -3.70889746,  -3.75599687,   3.98249697,
         2.37560057,   1.26535118,  -2.54105319,  -0.42778662])}","[-13.578899     2.427467    -8.516162    -1.5531247   -2.7037098
   4.653438     6.2827926   -5.015976     0.05857858  -2.7629535
   3.382696     1.4760323    1.9932425   -3.7088974   -3.755997
   3.982497     2.3756006    1.2653512   -2.5410533   -0.42778662]"
74,file:/media/LHadjemi/Data/deployer-un-modele-dans-le-cloud/data/test/Avocado/r_77_100.jpg,Avocado,"{'type': 1, 'size': None, 'indices': None, 'values': array([1.72202384, 0.023946  , 0.12384149, ..., 0.        , 0.        ,
       0.        ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([-16.19443556,   3.6102137 , -11.03894207,  -3.66695288,
         1.58868546,   2.91749837,   2.79029409,  -1.87271703,
        -2.85739794,  -3.31022378,   5.60831365,   0.80737115,
         4.51319102,  -4.91501791,  -3.28489512,   2.21753561,
         1.99014069,   2.37254783,  -2.6865735 ,  -0.31104369])}","[-16.194435     3.6102138  -11.038942    -3.6669528    1.5886855
   2.9174984    2.7902942   -1.872717    -2.857398    -3.3102238
   5.6083136    0.80737114   4.513191    -4.915018    -3.2848952
   2.2175355    1.9901407    2.3725479   -2.6865735   -0.31104368]"
75,file:/media/LHadjemi/Data/deployer-un-modele-dans-le-cloud/data/test/Avocado/86_100.jpg,Avocado,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.63565218, 0.        , 0.11279032, ..., 0.        , 0.14920628,
       0.        ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([ -1.83848349,  -3.33828794, -12.56553119,  -3.74067554,
         0.08636899,   0.60820887,   3.25502213,  -3.59011884,
        -2.89051632,  -2.36190115,   2.76015246,   0.47505011,
         3.10717369,  -3.79125673,  -3.32874154,   3.18382876,
         0.47683811,   1.39472478,  -2.78251762,  -1.48018128])}","[ -1.8384835   -3.3382878  -12.565531    -3.7406754    0.08636899
   0.6082089    3.255022    -3.590119    -2.8905163   -2.361901
   2.7601523    0.47505012   3.1071737   -3.7912567   -3.3287416
   3.1838288    0.4768381    1.3947247   -2.7825177   -1.4801813 ]"
76,file:/media/LHadjemi/Data/deployer-un-modele-dans-le-cloud/data/test/Avocado/92_100.jpg,Avocado,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.6027633, 0.       , 0.       , ..., 0.       , 0.3793222,
       0.       ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([ -2.05813055,  -1.94029969, -14.60238298,  -4.74291433,
        -0.75002015,   2.17565242,   2.70392474,  -1.18174155,
        -0.64121474,  -3.05818054,   3.317667  ,   2.59948473,
         3.98210404,  -2.90244286,  -4.01999672,   3.20944089,
         1.8480109 ,   1.14915911,  -3.46407546,  -0.3124315 ])}","[ -2.0581305   -1.9402996  -14.602383    -4.742914    -0.75002015
   2.1756525    2.7039247   -1.1817416   -0.6412147   -3.0581806
   3.317667     2.5994847    3.982104    -2.902443    -4.0199966
   3.209441     1.8480109    1.1491591   -3.4640756   -0.3124315 ]"
77,file:/media/LHadjemi/Data/deployer-un-modele-dans-le-cloud/data/test/Avocado/r_9_100.jpg,Avocado,"{'type': 1, 'size': None, 'indices': None, 'values': array([1.18358707, 0.        , 0.01096799, ..., 0.        , 0.        ,
       0.31802875])}","{'type': 1, 'size': None, 'indices': None, 'values': array([-15.36200601, -12.81430152, -10.13015098,  -1.39191701,
         1.56620921,   3.64158433,   4.21626879,  -2.36116574,
         0.36076893,  -4.15933032,   4.77247668,  -1.16771764,
         4.10942937,  -4.01542021,  -5.71200278,   0.07086891,
         1.07016851,   1.40311163,  -3.91264695,   2.60515029])}","[-15.362006   -12.8143015  -10.130151    -1.391917     1.5662092
   3.6415844    4.216269    -2.3611658    0.36076894  -4.1593304
   4.7724767   -1.1677177    4.1094294   -4.0154204   -5.7120028
   0.07086891   1.0701685    1.4031116   -3.912647     2.6051502 ]"
78,file:/media/LHadjemi/Data/deployer-un-modele-dans-le-cloud/data/test/Avocado/r_51_100.jpg,Avocado,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.42791212, 0.0085363 , 0.0742645 , ..., 0.        , 0.01394772,
       0.02936618])}","{'type': 1, 'size': None, 'indices': None, 'values': array([-15.1811767 ,  -7.03413945,  -7.82759999,  -8.18686126,
         0.45900004,  -1.87590471,   6.25361065,  -3.00405773,
        -0.44417477,  -2.29700307,   2.00208311,   2.77600575,
         5.67397086,  -6.39098549,  -4.5024962 ,   3.1642394 ,
         0.04926904,   1.96255804,  -2.73327963,  -0.40751518])}","[-15.181177    -7.0341396   -7.8276      -8.186861     0.45900005
  -1.8759047    6.2536106   -3.0040576   -0.44417477  -2.297003
   2.002083     2.7760057    5.6739707   -6.3909855   -4.5024962
   3.1642394    0.04926904   1.962558    -2.7332797   -0.40751517]"
79,file:/media/LHadjemi/Data/deployer-un-modele-dans-le-cloud/data/test/Avocado/r_90_100.jpg,Avocado,"{'type': 1, 'size': None, 'indices': None, 'values': array([1.57514083, 0.        , 0.00765225, ..., 0.        , 0.        ,
       0.        ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([-13.76407551,   1.80690198,  -7.30614667,  -2.91639385,
        -3.09386951,   1.81515807,   6.249473  ,  -4.18744037,
        -0.10976727,  -6.1733742 ,   3.57317559,  -0.88792678,
         1.49154831,  -2.87573066,  -4.46338645,   3.6618056 ,
         2.90114729,   1.4338271 ,  -3.03900199,  -0.56089015])}","[-13.764075     1.8069019   -7.3061466   -2.9163938   -3.0938694
   1.815158     6.249473    -4.1874404   -0.10976727  -6.173374
   3.5731757   -0.88792676   1.4915483   -2.8757308   -4.4633865
   3.6618056    2.9011474    1.433827    -3.039002    -0.56089014]"
80,file:/media/LHadjemi/Data/deployer-un-modele-dans-le-cloud/data/test/Avocado/r_326_100.jpg,Avocado,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.3885597 , 0.        , 0.40728846, ..., 0.        , 0.        ,
       0.03973199])}","{'type': 1, 'size': None, 'indices': None, 'values': array([-15.45492327, -10.82600012,  -9.95867225,   2.28174335,
        -0.56290058,   1.25791547,   3.3231716 ,  -3.96743745,
        -5.34059477,  -4.64854951,   3.10391878,   1.73899594,
         4.68914269,  -2.57724542,  -3.04956503,   3.5680889 ,
         2.50188523,   0.15474329,  -3.91089328,  -1.90904492])}","[-15.454924   -10.826       -9.958673     2.2817433   -0.5629006
   1.2579155    3.3231716   -3.9674375   -5.340595    -4.6485496
   3.1039188    1.7389959    4.6891427   -2.5772455   -3.049565
   3.568089     2.5018852    0.15474328  -3.9108932   -1.909045  ]"
81,file:/media/LHadjemi/Data/deployer-un-modele-dans-le-cloud/data/test/Avocado/53_100.jpg,Avocado,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.43643594, 0.        , 0.2317    , ..., 0.        , 0.1011467 ,
       0.        ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([-2.23400739, -4.22755838, -3.82045515, -4.58852017,  3.2891296 ,
        5.42413598,  1.94161963, -3.38578428,  0.17359576, -2.05568942,
        3.07104369,  0.56120775,  3.83527699, -4.6867982 , -4.45460098,
        2.99759565,  2.71211805,  1.9820525 , -2.48290434, -1.32947747])}","[-2.2340074  -4.2275586  -3.820455   -4.58852     3.2891295   5.424136
  1.9416196  -3.3857844   0.17359576 -2.0556893   3.0710437   0.5612078
  3.835277   -4.686798   -4.454601    2.9975955   2.7121181   1.9820524
 -2.4829044  -1.3294774 ]"
82,file:/media/LHadjemi/Data/deployer-un-modele-dans-le-cloud/data/test/Avocado/r_92_100.jpg,Avocado,"{'type': 1, 'size': None, 'indices': None, 'values': array([1.18525362, 0.01140985, 0.06851713, ..., 0.        , 0.        ,
       0.        ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([-12.82815261,   2.73037659,  -6.84798116,  -1.59347058,
        -2.31723579,   0.2813308 ,   5.98812856,  -3.21142874,
         0.04772541,  -3.44169208,   3.0742132 ,   0.82045538,
         0.83877485,  -4.21703059,  -3.90892253,   3.2459516 ,
         1.19366452,   0.38301593,  -3.08087848,  -1.17379369])}","[-12.828153     2.7303765   -6.847981    -1.5934706   -2.3172357
   0.2813308    5.9881287   -3.2114286    0.04772541  -3.441692
   3.0742133    0.8204554    0.83877486  -4.2170305   -3.9089224
   3.2459517    1.1936646    0.38301593  -3.0808785   -1.1737937 ]"
83,file:/media/LHadjemi/Data/deployer-un-modele-dans-le-cloud/data/test/Avocado/70_100.jpg,Avocado,"{'type': 1, 'size': None, 'indices': None, 'values': array([9.76380825e-01, 0.00000000e+00, 4.06953469e-02, ...,
       0.00000000e+00, 2.65736520e-01, 1.72414526e-04])}","{'type': 1, 'size': None, 'indices': None, 'values': array([ -1.90092913,  -4.62420051, -11.95520814,  -3.47315991,
         0.71578898,   1.08778081,   5.64529719,  -6.14382193,
        -2.14017354,  -2.36524975,   5.47578264,   0.02444993,
         2.18600423,  -3.18445729,  -3.73810522,   2.95362673,
         1.66712219,   2.46484638,  -2.22183263,  -1.26184244])}","[ -1.9009291   -4.6242003  -11.955208    -3.4731598    0.71578896
   1.0877808    5.645297    -6.1438217   -2.1401734   -2.3652496
   5.475783     0.02444993   2.1860042   -3.1844573   -3.7381053
   2.9536266    1.6671222    2.4648464   -2.2218325   -1.2618425 ]"
84,file:/media/LHadjemi/Data/deployer-un-modele-dans-le-cloud/data/test/Avocado/62_100.jpg,Avocado,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.68187988, 0.        , 0.00515179, ..., 0.        , 0.13111667,
       0.02393266])}","{'type': 1, 'size': None, 'indices': None, 'values': array([-1.86643856, -3.79122976, -7.15536581, -2.9070865 ,  0.89508105,
        0.14821948,  4.82238829, -4.66459435, -1.15576155, -4.02060433,
        5.04396712,  2.44475074,  4.000703  , -3.43965415, -2.81345454,
        2.93304232,  2.16891281,  2.58112975, -2.7403385 , -0.46740897])}","[-1.8664385  -3.7912297  -7.155366   -2.9070866   0.89508104  0.14821948
  4.822388   -4.664594   -1.1557616  -4.020604    5.0439672   2.4447508
  4.000703   -3.439654   -2.8134546   2.9330423   2.168913    2.5811298
 -2.7403386  -0.46740898]"
